filepath,prediction,label
nopathgiven,4,4,0.4071400463581085
nopathgiven,1,1,0.38703346252441406
nopathgiven,8,8,0.38779062032699585
nopathgiven,9,9,0.40054643154144287
nopathgiven,1,1,0.38787388801574707
nopathgiven,2,2,0.408822238445282
nopathgiven,9,9,0.3859080970287323
nopathgiven,7,7,0.40547123551368713
nopathgiven,2,2,0.39416253566741943
nopathgiven,8,9,0.38946452736854553
nopathgiven,6,6,0.482609361410141
nopathgiven,5,5,0.3877003490924835
nopathgiven,6,6,0.37994295358657837
nopathgiven,7,3,0.4139532744884491
nopathgiven,8,8,0.3879368305206299
nopathgiven,7,7,0.3892902731895447
nopathgiven,6,6,0.4911513924598694
nopathgiven,5,2,0.38633596897125244
nopathgiven,5,5,0.38672006130218506
nopathgiven,2,2,0.39870816469192505
nopathgiven,8,8,0.3816550076007843
nopathgiven,9,9,0.38521265983581543
nopathgiven,6,6,0.4802660048007965
nopathgiven,0,0,0.4105188846588135
nopathgiven,0,0,0.38950738310813904
nopathgiven,5,5,0.4264431893825531
nopathgiven,2,2,0.4156937599182129
nopathgiven,9,9,0.3878304362297058
nopathgiven,3,5,0.40547075867652893
nopathgiven,4,4,0.4873640835285187
nopathgiven,2,2,0.4644838571548462
nopathgiven,1,1,0.4038155674934387
nopathgiven,6,6,0.38113072514533997
nopathgiven,6,6,0.4397103786468506
nopathgiven,0,8,0.38766467571258545
nopathgiven,2,4,0.41744697093963623
nopathgiven,8,8,0.38762134313583374
nopathgiven,6,4,0.41569221019744873
nopathgiven,5,5,0.3813175559043884
nopathgiven,0,0,0.38791683316230774
nopathgiven,9,9,0.3870680630207062
nopathgiven,9,9,0.4088222086429596
nopathgiven,9,9,0.4733731746673584
nopathgiven,8,8,0.4119812846183777
nopathgiven,9,9,0.4263264536857605
nopathgiven,9,9,0.38673636317253113
nopathgiven,3,3,0.39104723930358887
nopathgiven,7,7,0.40381571650505066
nopathgiven,5,5,0.48977652192115784
nopathgiven,0,0,0.395739883184433
nopathgiven,0,0,0.4358372092247009
nopathgiven,5,5,0.38111603260040283
nopathgiven,2,2,0.3892703652381897
nopathgiven,2,2,0.4897763729095459
nopathgiven,3,3,0.3894646465778351
nopathgiven,8,8,0.3879804015159607
nopathgiven,6,6,0.5091537237167358
nopathgiven,2,3,0.4105183780193329
nopathgiven,4,4,0.3470698595046997
nopathgiven,8,0,0.3963187336921692
nopathgiven,5,5,0.3877907991409302
nopathgiven,8,8,0.387285053730011
nopathgiven,0,0,0.392471045255661
nopathgiven,1,1,0.4038155972957611
nopathgiven,7,7,0.4826091229915619
nopathgiven,2,2,0.4559204876422882
nopathgiven,8,8,0.387340784072876
nopathgiven,8,8,0.4105193316936493
nopathgiven,7,7,0.3682864010334015
nopathgiven,8,8,0.44167402386665344
nopathgiven,5,5,0.3878735303878784
nopathgiven,1,1,0.3972846269607544
nopathgiven,8,8,0.42279911041259766
nopathgiven,7,7,0.4122285842895508
nopathgiven,1,1,0.439710408449173
nopathgiven,3,3,0.40054672956466675
nopathgiven,0,0,0.4005456268787384
nopathgiven,5,5,0.38937726616859436
nopathgiven,7,7,0.4192161560058594
nopathgiven,9,9,0.40217480063438416
nopathgiven,7,7,0.49221354722976685
nopathgiven,4,4,0.3866567611694336
nopathgiven,5,5,0.3957403898239136
nopathgiven,7,9,0.38946399092674255
nopathgiven,8,8,0.4139539897441864
nopathgiven,0,0,0.34972837567329407
nopathgiven,7,7,0.3893575668334961
nopathgiven,9,9,0.38725408911705017
nopathgiven,0,8,0.3765183091163635
nopathgiven,2,2,0.4209997355937958
nopathgiven,7,7,0.3925991356372833
nopathgiven,6,6,0.458031564950943
nopathgiven,9,9,0.38785386085510254
nopathgiven,4,4,0.4320295751094818
nopathgiven,9,3,0.38797974586486816
nopathgiven,9,9,0.39721983671188354
nopathgiven,4,6,0.38797977566719055
nopathgiven,4,4,0.44167450070381165
nopathgiven,7,7,0.3818013668060303
nopathgiven,6,6,0.38950735330581665
nopathgiven,5,5,0.387936532497406
nopathgiven,1,1,0.37836959958076477
nopathgiven,5,5,0.38785356283187866
nopathgiven,1,8,0.5126155018806458
nopathgiven,8,8,0.3873732388019562
nopathgiven,0,0,0.40882208943367004
nopathgiven,4,4,0.5022068023681641
nopathgiven,0,0,0.38505449891090393
nopathgiven,5,5,0.37190067768096924
nopathgiven,5,5,0.375246524810791
nopathgiven,1,1,0.3879795968532562
nopathgiven,1,1,0.40547093749046326
nopathgiven,1,8,0.4227985143661499
nopathgiven,9,9,0.40217459201812744
nopathgiven,0,0,0.3895075023174286
nopathgiven,3,3,0.38693341612815857
nopathgiven,1,1,0.3957396447658539
nopathgiven,8,9,0.5022079944610596
nopathgiven,2,2,0.3879799246788025
nopathgiven,2,2,0.3894200026988983
nopathgiven,5,5,0.3894643783569336
nopathgiven,5,3,0.45158275961875916
nopathgiven,9,9,0.3872140049934387
nopathgiven,9,9,0.41744619607925415
nopathgiven,6,4,0.39259880781173706
nopathgiven,0,0,0.3894643783569336
nopathgiven,3,3,0.3961032032966614
nopathgiven,0,0,0.38681232929229736
nopathgiven,8,0,0.3876371681690216
nopathgiven,9,9,0.3872140049934387
nopathgiven,8,8,0.38785359263420105
nopathgiven,1,1,0.3876800835132599
nopathgiven,5,5,0.3989306092262268
nopathgiven,7,7,0.40015047788619995
nopathgiven,8,0,0.44355589151382446
nopathgiven,8,8,0.38744381070137024
nopathgiven,2,2,0.402174711227417
nopathgiven,4,4,0.4005456864833832
nopathgiven,7,7,0.3869450092315674
nopathgiven,0,0,0.3879178762435913
nopathgiven,2,2,0.4320303499698639
nopathgiven,5,3,0.4088223874568939
nopathgiven,6,6,0.4156922996044159
nopathgiven,5,3,0.41047194600105286
nopathgiven,8,8,0.4054713547229767
nopathgiven,3,5,0.39732933044433594
nopathgiven,0,0,0.41144895553588867
nopathgiven,2,3,0.3925986588001251
nopathgiven,4,4,0.387893408536911
nopathgiven,3,3,0.38523393869400024
nopathgiven,9,9,0.3867076635360718
nopathgiven,0,0,0.3957395553588867
nopathgiven,6,6,0.4174475073814392
nopathgiven,1,1,0.36875978112220764
nopathgiven,0,0,0.3713650107383728
nopathgiven,9,9,0.38791701197624207
nopathgiven,1,1,0.37566909193992615
nopathgiven,8,0,0.41569358110427856
nopathgiven,7,7,0.5319084525108337
nopathgiven,9,9,0.3910473585128784
nopathgiven,1,1,0.40538033843040466
nopathgiven,2,2,0.4156924784183502
nopathgiven,6,6,0.4456024169921875
nopathgiven,9,9,0.41222861409187317
nopathgiven,3,3,0.3902973532676697
nopathgiven,4,4,0.5718778371810913
nopathgiven,6,6,0.38940027356147766
nopathgiven,0,0,0.386934369802475
nopathgiven,0,0,0.3910474181175232
nopathgiven,6,6,0.4597872495651245
nopathgiven,6,6,0.5223944187164307
nopathgiven,6,6,0.408822238445282
nopathgiven,5,3,0.39893102645874023
nopathgiven,2,2,0.3925986886024475
nopathgiven,6,6,0.3910467028617859
nopathgiven,1,1,0.426209956407547
nopathgiven,8,8,0.45382973551750183
nopathgiven,2,2,0.45175814628601074
nopathgiven,1,1,0.39100325107574463
nopathgiven,4,6,0.5496373772621155
nopathgiven,8,8,0.44970422983169556
nopathgiven,6,6,0.40533876419067383
nopathgiven,8,8,0.4849761426448822
nopathgiven,2,0,0.3957406282424927
nopathgiven,3,4,0.43583667278289795
nopathgiven,0,0,0.4139541685581207
nopathgiven,7,7,0.38797977566719055
nopathgiven,7,7,0.4156929552555084
nopathgiven,5,5,0.4005458950996399
nopathgiven,5,5,0.47111839056015015
nopathgiven,3,3,0.44565320014953613
nopathgiven,5,5,0.3875536620616913
nopathgiven,2,2,0.38634705543518066
nopathgiven,3,3,0.4802663326263428
nopathgiven,4,4,0.38990458846092224
nopathgiven,1,1,0.3941628038883209
nopathgiven,7,7,0.5073581337928772
nopathgiven,5,5,0.38950762152671814
nopathgiven,4,4,0.49221348762512207
nopathgiven,6,6,0.4054711163043976
nopathgiven,1,1,0.4054708182811737
nopathgiven,9,9,0.3800000250339508
nopathgiven,6,3,0.4377652108669281
nopathgiven,6,6,0.44290000200271606
nopathgiven,6,6,0.3910468816757202
nopathgiven,9,9,0.38772720098495483
nopathgiven,3,3,0.41222861409187317
nopathgiven,8,8,0.44153016805648804
nopathgiven,0,0,0.40547171235084534
nopathgiven,7,7,0.3879171311855316
nopathgiven,6,2,0.4339253604412079
nopathgiven,6,6,0.38797998428344727
nopathgiven,0,2,0.45383089780807495
nopathgiven,5,5,0.426443874835968
nopathgiven,8,8,0.4848417639732361
nopathgiven,5,5,0.41965773701667786
nopathgiven,4,4,0.3894643187522888
nopathgiven,6,6,0.42828941345214844
nopathgiven,8,8,0.3869374990463257
nopathgiven,9,9,0.38798004388809204
nopathgiven,9,9,0.38768380880355835
nopathgiven,1,1,0.3989308178424835
nopathgiven,8,0,0.38661709427833557
nopathgiven,2,2,0.3845894932746887
nopathgiven,4,2,0.41395390033721924
nopathgiven,7,7,0.38738059997558594
nopathgiven,4,3,0.4038164019584656
nopathgiven,2,2,0.41921550035476685
nopathgiven,8,8,0.3989309072494507
nopathgiven,0,0,0.40381595492362976
nopathgiven,9,9,0.4825300872325897
nopathgiven,5,5,0.41216203570365906
nopathgiven,8,8,0.3895079493522644
nopathgiven,1,1,0.3879799544811249
nopathgiven,9,9,0.38687455654144287
nopathgiven,4,4,0.38302087783813477
nopathgiven,1,1,0.38704052567481995
nopathgiven,3,3,0.3971347212791443
nopathgiven,2,8,0.3875737190246582
nopathgiven,1,1,0.39104723930358887
nopathgiven,4,4,0.3941633403301239
nopathgiven,7,7,0.3989313244819641
nopathgiven,9,9,0.3783898949623108
nopathgiven,4,4,0.515285849571228
nopathgiven,2,2,0.3951110541820526
nopathgiven,7,7,0.4497038722038269
nopathgiven,0,0,0.38114774227142334
nopathgiven,7,7,0.4416735768318176
nopathgiven,2,0,0.4122283160686493
nopathgiven,6,6,0.42095229029655457
nopathgiven,6,6,0.49967068433761597
nopathgiven,9,9,0.3831460475921631
nopathgiven,0,0,0.38950833678245544
nopathgiven,9,9,0.41921642422676086
nopathgiven,5,2,0.3877863883972168
nopathgiven,8,8,0.36308348178863525
nopathgiven,7,7,0.3941628038883209
nopathgiven,2,2,0.39259853959083557
nopathgiven,2,2,0.4054710268974304
nopathgiven,5,5,0.38791707158088684
nopathgiven,1,1,0.39223119616508484
nopathgiven,2,2,0.3941628336906433
nopathgiven,6,6,0.39567530155181885
nopathgiven,2,2,0.38702043890953064
nopathgiven,9,9,0.3871307969093323
nopathgiven,6,6,0.40882182121276855
nopathgiven,2,2,0.46888577938079834
nopathgiven,7,3,0.3879168629646301
nopathgiven,0,0,0.41744694113731384
nopathgiven,3,3,0.38306501507759094
nopathgiven,9,9,0.3832278847694397
nopathgiven,8,8,0.41896387934684753
nopathgiven,7,7,0.38201478123664856
nopathgiven,8,8,0.4005466401576996
nopathgiven,8,8,0.41051819920539856
nopathgiven,6,4,0.5466006994247437
nopathgiven,0,0,0.3893375098705292
nopathgiven,1,1,0.4456527531147003
nopathgiven,8,8,0.38785454630851746
nopathgiven,2,2,0.4264441430568695
nopathgiven,7,7,0.4005463719367981
nopathgiven,9,9,0.38766470551490784
nopathgiven,5,3,0.4264439642429352
nopathgiven,6,6,0.39416271448135376
nopathgiven,1,1,0.3858957886695862
nopathgiven,9,9,0.3833906054496765
nopathgiven,0,0,0.41395410895347595
nopathgiven,7,7,0.377969354391098
nopathgiven,5,3,0.39893093705177307
nopathgiven,7,7,0.3878733813762665
nopathgiven,4,4,0.4895024001598358
nopathgiven,5,5,0.3876408338546753
nopathgiven,8,0,0.40713971853256226
nopathgiven,0,0,0.3877268433570862
nopathgiven,2,2,0.4174472689628601
nopathgiven,9,9,0.3831411302089691
nopathgiven,5,3,0.3910468816757202
nopathgiven,4,4,0.412228524684906
nopathgiven,0,0,0.3894638121128082
nopathgiven,6,6,0.3575528562068939
nopathgiven,2,2,0.39259886741638184
nopathgiven,5,5,0.38755449652671814
nopathgiven,3,3,0.39573946595191956
nopathgiven,9,7,0.4209992289543152
nopathgiven,7,3,0.4033518433570862
nopathgiven,7,7,0.4021741449832916
nopathgiven,2,2,0.4246135652065277
nopathgiven,4,5,0.38946348428726196
nopathgiven,5,3,0.4021739363670349
nopathgiven,9,1,0.39334434270858765
nopathgiven,1,1,0.3875739574432373
nopathgiven,4,4,0.6684779524803162
nopathgiven,9,9,0.39573970437049866
nopathgiven,9,9,0.386022686958313
nopathgiven,5,5,0.3878538906574249
nopathgiven,7,7,0.3875139653682709
nopathgiven,5,5,0.4897770583629608
nopathgiven,0,0,0.39259982109069824
nopathgiven,2,2,0.42100030183792114
nopathgiven,2,2,0.48736506700515747
nopathgiven,2,2,0.4700741469860077
nopathgiven,9,9,0.385505735874176
nopathgiven,7,7,0.39104709029197693
nopathgiven,3,3,0.3973296284675598
nopathgiven,9,9,0.4227992594242096
nopathgiven,4,4,0.3878306746482849
nopathgiven,4,3,0.44766882061958313
nopathgiven,5,5,0.3925984501838684
nopathgiven,6,4,0.46342936158180237
nopathgiven,6,6,0.4397110044956207
nopathgiven,5,5,0.38781043887138367
nopathgiven,6,6,0.43202999234199524
nopathgiven,1,1,0.3878105878829956
nopathgiven,7,4,0.39573949575424194
nopathgiven,3,3,0.39104747772216797
nopathgiven,4,4,0.4192160665988922
nopathgiven,4,4,0.387747198343277
nopathgiven,3,3,0.3878740072250366
nopathgiven,7,7,0.38753411173820496
nopathgiven,8,8,0.4071395993232727
nopathgiven,5,3,0.4320296049118042
nopathgiven,7,7,0.3818652033805847
nopathgiven,8,8,0.3909599184989929
nopathgiven,0,0,0.48026683926582336
nopathgiven,5,5,0.3842952847480774
nopathgiven,7,7,0.471118688583374
nopathgiven,6,6,0.4397106468677521
nopathgiven,0,0,0.3878736197948456
nopathgiven,5,5,0.46016231179237366
nopathgiven,4,4,0.44167360663414
nopathgiven,9,8,0.3910474479198456
nopathgiven,6,6,0.4517570734024048
nopathgiven,8,8,0.5047702789306641
nopathgiven,4,5,0.38946372270584106
nopathgiven,5,5,0.38942086696624756
nopathgiven,8,9,0.48977670073509216
nopathgiven,9,9,0.38759735226631165
nopathgiven,9,9,0.38547828793525696
nopathgiven,4,5,0.40054669976234436
nopathgiven,0,0,0.46001318097114563
nopathgiven,1,1,0.3925986588001251
nopathgiven,0,0,0.44087809324264526
nopathgiven,8,8,0.39104732871055603
nopathgiven,1,1,0.39732882380485535
nopathgiven,1,1,0.3957398235797882
nopathgiven,8,8,0.3865106403827667
nopathgiven,0,0,0.39407461881637573
nopathgiven,2,2,0.3879370093345642
nopathgiven,2,2,0.4946744441986084
nopathgiven,0,0,0.41569384932518005
nopathgiven,6,4,0.38946422934532166
nopathgiven,6,6,0.4282893240451813
nopathgiven,5,5,0.38770338892936707
nopathgiven,4,4,0.4192151725292206
nopathgiven,9,9,0.3875775933265686
nopathgiven,4,4,0.38787415623664856
nopathgiven,7,7,0.4538297951221466
nopathgiven,9,9,0.3893568813800812
nopathgiven,9,9,0.37773358821868896
nopathgiven,4,4,0.6222309470176697
nopathgiven,5,5,0.39259955286979675
nopathgiven,6,6,0.46016204357147217
nopathgiven,6,6,0.3989309072494507
nopathgiven,1,1,0.39893150329589844
nopathgiven,5,5,0.42461344599723816
nopathgiven,3,3,0.38727355003356934
nopathgiven,8,8,0.387980192899704
nopathgiven,9,9,0.37447383999824524
nopathgiven,7,5,0.4104720652103424
nopathgiven,8,8,0.3906816244125366
nopathgiven,5,5,0.38760122656822205
nopathgiven,7,7,0.39720022678375244
nopathgiven,0,0,0.4320310652256012
nopathgiven,7,7,0.38673463463783264
nopathgiven,0,0,0.39574047923088074
nopathgiven,6,5,0.41744664311408997
nopathgiven,4,0,0.49467501044273376
nopathgiven,0,0,0.3873250186443329
nopathgiven,4,4,0.3957396447658539
nopathgiven,6,6,0.5152851343154907
nopathgiven,9,9,0.3856217861175537
nopathgiven,0,0,0.37875697016716003
nopathgiven,9,9,0.4516836404800415
nopathgiven,5,5,0.39888715744018555
nopathgiven,6,6,0.512474536895752
nopathgiven,6,6,0.4517066478729248
nopathgiven,6,6,0.40217462182044983
nopathgiven,6,2,0.42099902033805847
nopathgiven,8,9,0.3836860954761505
nopathgiven,0,0,0.38768401741981506
nopathgiven,1,1,0.3863995373249054
nopathgiven,7,7,0.4105186462402344
nopathgiven,6,6,0.38172492384910583
nopathgiven,7,7,0.39732906222343445
nopathgiven,5,5,0.4339248538017273
nopathgiven,9,9,0.3891666531562805
nopathgiven,1,1,0.38774773478507996
nopathgiven,6,6,0.4019327759742737
nopathgiven,6,2,0.4191684126853943
nopathgiven,5,5,0.40709421038627625
nopathgiven,3,5,0.4088220000267029
nopathgiven,3,5,0.5073591470718384
nopathgiven,8,8,0.39573973417282104
nopathgiven,3,5,0.3941632807254791
nopathgiven,9,9,0.4299853444099426
nopathgiven,4,4,0.3925986588001251
nopathgiven,6,6,0.45803192257881165
nopathgiven,4,4,0.37402695417404175
nopathgiven,3,3,0.3869445323944092
nopathgiven,2,2,0.5653421878814697
nopathgiven,0,0,0.38798072934150696
nopathgiven,7,7,0.5435976982116699
nopathgiven,3,6,0.4105181097984314
nopathgiven,4,2,0.502207338809967
nopathgiven,2,2,0.4339248239994049
nopathgiven,3,3,0.38450661301612854
nopathgiven,9,9,0.3871942460536957
nopathgiven,3,7,0.4339248538017273
nopathgiven,9,9,0.39048635959625244
nopathgiven,2,2,0.38776734471321106
nopathgiven,5,6,0.5376901030540466
nopathgiven,7,7,0.3869650363922119
nopathgiven,1,1,0.3925110101699829
nopathgiven,3,3,0.4339248538017273
nopathgiven,6,6,0.3697226643562317
nopathgiven,6,6,0.47794604301452637
nopathgiven,8,8,0.39732903242111206
nopathgiven,8,9,0.4021746516227722
nopathgiven,7,7,0.38921093940734863
nopathgiven,5,5,0.3910469710826874
nopathgiven,4,4,0.47564804553985596
nopathgiven,0,0,0.39416348934173584
nopathgiven,8,8,0.3925991356372833
nopathgiven,4,4,0.4209991991519928
nopathgiven,0,0,0.43583640456199646
nopathgiven,1,9,0.40054604411125183
nopathgiven,6,3,0.44970378279685974
nopathgiven,4,4,0.4139532148838043
nopathgiven,8,8,0.39893120527267456
nopathgiven,9,9,0.41551104187965393
nopathgiven,6,6,0.47564876079559326
nopathgiven,9,9,0.3868069350719452
nopathgiven,2,2,0.43015235662460327
nopathgiven,6,6,0.5073578357696533
nopathgiven,1,1,0.3868032693862915
nopathgiven,4,4,0.38782989978790283
nopathgiven,7,7,0.45383042097091675
nopathgiven,2,3,0.3879798352718353
nopathgiven,3,5,0.3894638121128082
nopathgiven,3,3,0.40217459201812744
nopathgiven,8,8,0.3905775249004364
nopathgiven,5,5,0.3875111937522888
nopathgiven,0,0,0.3879173994064331
nopathgiven,2,2,0.40547093749046326
nopathgiven,1,1,0.389507532119751
nopathgiven,6,6,0.4705934226512909
nopathgiven,4,4,0.38946425914764404
nopathgiven,3,3,0.40882182121276855
nopathgiven,3,3,0.42279839515686035
nopathgiven,9,9,0.3774431347846985
nopathgiven,6,6,0.4456522464752197
nopathgiven,9,9,0.3653184473514557
nopathgiven,8,8,0.4019947648048401
nopathgiven,8,8,0.397329717874527
nopathgiven,5,5,0.5234643816947937
nopathgiven,8,8,0.419147253036499
nopathgiven,6,6,0.38367608189582825
nopathgiven,6,6,0.3973287343978882
nopathgiven,2,2,0.3856043815612793
nopathgiven,1,1,0.38125845789909363
nopathgiven,7,7,0.3908759653568268
nopathgiven,7,7,0.40217432379722595
nopathgiven,1,1,0.3879798352718353
nopathgiven,2,2,0.4088224172592163
nopathgiven,7,7,0.4005463421344757
nopathgiven,9,9,0.3864542245864868
nopathgiven,9,9,0.38798031210899353
nopathgiven,4,4,0.49221286177635193
nopathgiven,4,4,0.3878101408481598
nopathgiven,1,1,0.4084846079349518
nopathgiven,8,2,0.5290629267692566
nopathgiven,3,5,0.5406269431114197
nopathgiven,6,6,0.40054571628570557
nopathgiven,8,8,0.3910478353500366
nopathgiven,7,7,0.41569241881370544
nopathgiven,6,6,0.4517580568790436
nopathgiven,8,8,0.3796561658382416
nopathgiven,7,3,0.39893123507499695
nopathgiven,8,0,0.3862931430339813
nopathgiven,3,5,0.38633230328559875
nopathgiven,3,5,0.4826087951660156
nopathgiven,6,3,0.4397101104259491
nopathgiven,9,0,0.3868632912635803
nopathgiven,7,7,0.39104703068733215
nopathgiven,9,9,0.4358365535736084
nopathgiven,1,1,0.36856696009635925
nopathgiven,4,3,0.42644327878952026
nopathgiven,2,4,0.4779474139213562
nopathgiven,4,4,0.39573973417282104
nopathgiven,5,5,0.3877902626991272
nopathgiven,3,3,0.41222867369651794
nopathgiven,9,9,0.3877866268157959
nopathgiven,5,5,0.40713992714881897
nopathgiven,6,6,0.4139534533023834
nopathgiven,9,9,0.38354581594467163
nopathgiven,2,2,0.4005463421344757
nopathgiven,1,1,0.3875579535961151
nopathgiven,1,1,0.3878932595252991
nopathgiven,4,4,0.47564810514450073
nopathgiven,1,1,0.38785320520401
nopathgiven,9,9,0.3891592025756836
nopathgiven,4,4,0.43583670258522034
nopathgiven,7,7,0.38781026005744934
nopathgiven,6,6,0.4580312967300415
nopathgiven,3,3,0.3876563608646393
nopathgiven,8,8,0.430152028799057
nopathgiven,9,9,0.3910471200942993
nopathgiven,0,0,0.4246140122413635
nopathgiven,1,1,0.3871508538722992
nopathgiven,3,3,0.40054601430892944
nopathgiven,6,6,0.43366479873657227
nopathgiven,3,3,0.3773048520088196
nopathgiven,2,6,0.38781076669692993
nopathgiven,3,3,0.3973292112350464
nopathgiven,2,2,0.4246125817298889
nopathgiven,0,0,0.39860275387763977
nopathgiven,3,3,0.42828935384750366
nopathgiven,9,1,0.38946396112442017
nopathgiven,0,0,0.3581761121749878
nopathgiven,3,5,0.3847161531448364
nopathgiven,9,9,0.3870440423488617
nopathgiven,6,6,0.47337213158607483
nopathgiven,7,4,0.38105353713035583
nopathgiven,0,8,0.38764065504074097
nopathgiven,9,9,0.37978407740592957
nopathgiven,2,6,0.4711184799671173
nopathgiven,9,9,0.5047691464424133
nopathgiven,2,6,0.4046080410480499
nopathgiven,6,3,0.595992386341095
nopathgiven,6,0,0.41744688153266907
nopathgiven,4,3,0.4246133267879486
nopathgiven,2,2,0.4021746814250946
nopathgiven,2,2,0.3803013861179352
nopathgiven,7,7,0.38666418194770813
nopathgiven,8,8,0.4397108256816864
nopathgiven,4,3,0.415692538022995
nopathgiven,8,8,0.4038164019584656
nopathgiven,2,2,0.3910464346408844
nopathgiven,7,7,0.3879801034927368
nopathgiven,5,5,0.40882182121276855
nopathgiven,7,7,0.3878539800643921
