filepath,prediction,label
nopathgiven,42,67,1.7790166139602661
nopathgiven,14,91,1.8740071058273315
nopathgiven,27,32,2.350613832473755
nopathgiven,62,32,1.8753209114074707
nopathgiven,18,82,1.947467565536499
nopathgiven,16,10,1.8412688970565796
nopathgiven,77,77,1.9260581731796265
nopathgiven,53,22,1.7516136169433594
nopathgiven,73,71,1.7767601013183594
nopathgiven,14,78,2.0689914226531982
nopathgiven,70,54,1.8308159112930298
nopathgiven,7,6,1.8532065153121948
nopathgiven,1,29,1.9934260845184326
nopathgiven,13,89,1.9137659072875977
nopathgiven,78,78,1.9565856456756592
nopathgiven,42,33,1.8092771768569946
nopathgiven,2,11,1.9359925985336304
nopathgiven,73,67,1.8164129257202148
nopathgiven,10,22,1.7560698986053467
nopathgiven,18,18,1.8115854263305664
nopathgiven,24,27,2.6023995876312256
nopathgiven,42,21,1.9328383207321167
nopathgiven,90,13,1.9181509017944336
nopathgiven,45,21,2.0580034255981445
nopathgiven,93,50,1.8732802867889404
nopathgiven,44,75,1.9302730560302734
nopathgiven,42,37,1.786661982536316
nopathgiven,42,35,1.9905003309249878
nopathgiven,56,26,2.1883816719055176
nopathgiven,82,83,1.718146562576294
nopathgiven,88,47,1.906151294708252
nopathgiven,44,95,1.8082103729248047
nopathgiven,77,43,1.9172030687332153
nopathgiven,23,69,1.5798635482788086
nopathgiven,18,76,1.954028844833374
nopathgiven,88,17,1.9544059038162231
nopathgiven,62,57,1.866459608078003
nopathgiven,82,59,1.8147375583648682
nopathgiven,25,25,1.689227819442749
nopathgiven,88,20,1.7012073993682861
nopathgiven,45,27,2.029189348220825
nopathgiven,33,0,1.973768711090088
nopathgiven,79,9,1.7907311916351318
nopathgiven,80,71,1.9572232961654663
nopathgiven,48,8,1.7800394296646118
nopathgiven,24,43,2.014212131500244
nopathgiven,14,57,1.9852474927902222
nopathgiven,59,56,1.9273613691329956
nopathgiven,19,85,1.852130651473999
nopathgiven,35,10,2.102640151977539
nopathgiven,79,19,1.8214268684387207
nopathgiven,62,92,1.7259583473205566
nopathgiven,33,33,1.9446799755096436
nopathgiven,42,20,2.051323652267456
nopathgiven,42,21,1.9761637449264526
nopathgiven,42,50,2.2441561222076416
nopathgiven,62,70,2.052103281021118
nopathgiven,33,46,1.903809666633606
nopathgiven,24,11,1.7939382791519165
nopathgiven,18,16,2.113790273666382
nopathgiven,18,1,1.8956667184829712
nopathgiven,78,74,1.953952670097351
nopathgiven,3,33,2.103963613510132
nopathgiven,67,91,1.7118927240371704
nopathgiven,33,60,1.7629882097244263
nopathgiven,33,64,2.2185041904449463
nopathgiven,29,52,1.9149577617645264
nopathgiven,23,23,1.8453937768936157
nopathgiven,14,4,1.9650402069091797
nopathgiven,48,11,2.3783743381500244
nopathgiven,59,52,1.8533482551574707
nopathgiven,18,37,2.158567190170288
nopathgiven,7,24,2.5740461349487305
nopathgiven,30,95,2.112057685852051
nopathgiven,93,25,1.8859272003173828
nopathgiven,78,39,2.192580223083496
nopathgiven,88,51,2.178072452545166
nopathgiven,33,58,1.9189742803573608
nopathgiven,78,58,1.8998922109603882
nopathgiven,18,77,2.0238473415374756
nopathgiven,27,18,2.242703676223755
nopathgiven,60,59,1.9473850727081299
nopathgiven,34,45,1.9461185932159424
nopathgiven,63,66,1.8344393968582153
nopathgiven,85,58,2.0029139518737793
nopathgiven,5,20,1.7411103248596191
nopathgiven,7,24,1.9221274852752686
nopathgiven,80,4,2.0179800987243652
nopathgiven,5,36,1.9309431314468384
nopathgiven,33,8,1.8704679012298584
nopathgiven,79,87,2.2167158126831055
nopathgiven,0,10,1.9203274250030518
nopathgiven,42,30,2.0235514640808105
nopathgiven,59,47,1.9497969150543213
nopathgiven,54,54,1.9522452354431152
nopathgiven,42,99,1.9636342525482178
nopathgiven,33,51,1.8929967880249023
nopathgiven,61,83,1.9208478927612305
nopathgiven,24,9,2.5798656940460205
nopathgiven,33,37,1.681643009185791
nopathgiven,33,4,2.651336908340454
nopathgiven,78,83,2.4719200134277344
nopathgiven,79,95,1.835404396057129
nopathgiven,45,83,1.9611836671829224
nopathgiven,45,32,2.043729305267334
nopathgiven,30,73,1.5104979276657104
nopathgiven,18,18,2.940444231033325
nopathgiven,42,40,1.9541350603103638
nopathgiven,63,39,1.875447392463684
nopathgiven,26,64,2.063060998916626
nopathgiven,45,22,1.839866042137146
nopathgiven,6,80,2.018186569213867
nopathgiven,88,28,1.8970242738723755
nopathgiven,14,28,2.1142470836639404
nopathgiven,33,40,1.6209369897842407
nopathgiven,80,95,2.2140002250671387
nopathgiven,84,98,1.9791513681411743
nopathgiven,45,83,2.1523594856262207
nopathgiven,12,12,2.0063037872314453
nopathgiven,7,24,2.137666702270508
nopathgiven,29,45,1.9692161083221436
nopathgiven,89,13,2.0597949028015137
nopathgiven,47,94,1.833379864692688
nopathgiven,24,24,2.011190176010132
nopathgiven,33,58,1.8431391716003418
nopathgiven,42,63,2.0123965740203857
nopathgiven,18,7,2.0180487632751465
nopathgiven,39,87,1.8431583642959595
nopathgiven,88,6,1.964095950126648
nopathgiven,78,78,2.0107507705688477
nopathgiven,44,68,1.7172101736068726
nopathgiven,60,60,1.4497710466384888
nopathgiven,45,6,2.0984840393066406
nopathgiven,60,23,2.2185521125793457
nopathgiven,24,44,1.6906790733337402
nopathgiven,42,31,1.794291615486145
nopathgiven,42,80,2.0102627277374268
nopathgiven,50,93,2.3056371212005615
nopathgiven,67,73,1.9970295429229736
nopathgiven,11,98,1.8514049053192139
nopathgiven,49,49,1.5810365676879883
nopathgiven,33,90,1.9563969373703003
nopathgiven,42,97,1.8647730350494385
nopathgiven,33,59,2.4568679332733154
nopathgiven,53,2,1.8636646270751953
nopathgiven,30,67,1.7212090492248535
nopathgiven,18,16,1.9316579103469849
nopathgiven,29,81,2.094364643096924
nopathgiven,76,94,1.973824143409729
nopathgiven,1,27,2.014760732650757
nopathgiven,63,76,2.389023780822754
nopathgiven,93,77,2.0319297313690186
nopathgiven,3,12,2.328336477279663
nopathgiven,26,18,1.738757610321045
nopathgiven,83,0,1.9327431917190552
nopathgiven,39,76,1.6723511219024658
nopathgiven,8,79,2.061039447784424
nopathgiven,60,71,1.8046796321868896
nopathgiven,59,89,1.9400155544281006
nopathgiven,77,57,1.9702658653259277
nopathgiven,59,47,1.8188992738723755
nopathgiven,24,24,1.6175510883331299
nopathgiven,27,65,2.0617425441741943
nopathgiven,70,0,1.936881422996521
nopathgiven,42,32,2.0110881328582764
nopathgiven,42,36,1.9626717567443848
nopathgiven,82,82,2.17753005027771
nopathgiven,59,31,1.9020439386367798
nopathgiven,60,23,1.7728043794631958
nopathgiven,24,24,1.753290057182312
nopathgiven,42,34,1.8061128854751587
nopathgiven,45,21,2.0399882793426514
nopathgiven,11,11,1.8097103834152222
nopathgiven,14,53,1.7531417608261108
nopathgiven,34,80,2.1546595096588135
nopathgiven,78,44,1.9617711305618286
nopathgiven,33,4,2.7150816917419434
nopathgiven,22,39,1.87661612033844
nopathgiven,33,91,2.2691895961761475
nopathgiven,88,16,2.4470572471618652
nopathgiven,27,36,2.6508262157440186
nopathgiven,33,68,1.8983136415481567
nopathgiven,63,50,1.9561997652053833
nopathgiven,22,97,1.9599305391311646
nopathgiven,45,58,1.9992682933807373
nopathgiven,24,31,2.0569663047790527
nopathgiven,24,6,1.8069336414337158
nopathgiven,6,42,2.0831480026245117
nopathgiven,63,80,2.3219292163848877
nopathgiven,23,76,1.9374462366104126
nopathgiven,27,89,1.8624168634414673
nopathgiven,42,55,2.03629732131958
nopathgiven,79,19,1.958807110786438
nopathgiven,33,91,1.9043796062469482
nopathgiven,82,70,1.9236751794815063
nopathgiven,42,1,1.9456455707550049
nopathgiven,78,6,1.8503717184066772
nopathgiven,26,62,1.8041900396347046
nopathgiven,99,99,1.6625124216079712
nopathgiven,33,51,1.7635207176208496
nopathgiven,52,96,1.9381828308105469
nopathgiven,63,83,1.933685302734375
nopathgiven,51,42,1.8343898057937622
nopathgiven,33,18,2.052884578704834
nopathgiven,67,67,1.8602956533432007
nopathgiven,80,66,1.797991156578064
nopathgiven,69,40,1.3466075658798218
nopathgiven,62,62,1.8664085865020752
nopathgiven,51,78,2.1468372344970703
nopathgiven,5,84,2.158278226852417
nopathgiven,45,28,1.782147765159607
nopathgiven,89,89,1.901894211769104
nopathgiven,71,30,1.7404828071594238
nopathgiven,4,66,1.9682353734970093
nopathgiven,6,18,2.4282495975494385
nopathgiven,75,38,1.8576616048812866
nopathgiven,79,42,2.139474391937256
nopathgiven,78,92,1.9532170295715332
nopathgiven,33,27,2.1010806560516357
nopathgiven,56,11,2.4036941528320312
nopathgiven,76,86,1.6636924743652344
nopathgiven,45,44,2.0799272060394287
nopathgiven,29,96,1.9561704397201538
nopathgiven,12,12,2.3632242679595947
nopathgiven,90,16,1.9709619283676147
nopathgiven,63,67,1.950083613395691
nopathgiven,42,43,1.967437744140625
nopathgiven,48,89,1.9479416608810425
nopathgiven,33,96,2.42932391166687
nopathgiven,59,12,2.4228086471557617
nopathgiven,33,40,1.9942712783813477
nopathgiven,6,7,1.7832348346710205
nopathgiven,42,86,1.826380729675293
nopathgiven,18,77,1.926019310951233
nopathgiven,18,76,1.8145298957824707
nopathgiven,63,31,1.9328491687774658
nopathgiven,79,18,2.197981357574463
nopathgiven,40,28,1.984602689743042
nopathgiven,33,19,1.9499911069869995
nopathgiven,42,18,2.0074729919433594
nopathgiven,7,41,1.5990424156188965
nopathgiven,51,42,1.856473445892334
nopathgiven,80,43,2.1959331035614014
nopathgiven,45,31,2.041630744934082
nopathgiven,32,93,2.5035197734832764
nopathgiven,63,15,2.094949960708618
nopathgiven,61,10,2.091264009475708
nopathgiven,8,8,2.0857839584350586
nopathgiven,17,37,2.1285648345947266
nopathgiven,45,89,2.3334720134735107
nopathgiven,78,32,2.06009578704834
nopathgiven,32,67,1.8880417346954346
nopathgiven,9,12,1.8953007459640503
nopathgiven,26,2,1.8300836086273193
nopathgiven,33,19,1.984149694442749
nopathgiven,1,91,1.9784624576568604
nopathgiven,42,94,1.8273972272872925
nopathgiven,14,7,1.8173869848251343
nopathgiven,63,71,1.7362689971923828
nopathgiven,42,36,2.2801992893218994
nopathgiven,61,61,1.7048416137695312
nopathgiven,92,62,1.879963994026184
nopathgiven,93,5,1.909293532371521
nopathgiven,60,60,1.9364091157913208
nopathgiven,67,45,1.7647759914398193
nopathgiven,27,91,1.9736707210540771
nopathgiven,45,34,2.0907135009765625
nopathgiven,73,95,1.7575907707214355
nopathgiven,80,9,1.8268842697143555
nopathgiven,32,40,1.806253433227539
nopathgiven,68,68,1.894883155822754
nopathgiven,82,62,1.6941258907318115
nopathgiven,18,99,1.2593624591827393
nopathgiven,97,66,2.0028319358825684
nopathgiven,21,46,1.9054608345031738
nopathgiven,24,7,1.9617640972137451
nopathgiven,18,10,1.8769745826721191
nopathgiven,14,10,1.865781307220459
nopathgiven,37,68,1.9205985069274902
nopathgiven,37,34,1.991542100906372
nopathgiven,81,37,1.7156965732574463
nopathgiven,89,58,1.891477108001709
nopathgiven,10,48,1.981041431427002
nopathgiven,33,40,1.7915880680084229
nopathgiven,82,96,2.3460559844970703
nopathgiven,42,14,1.957170009613037
nopathgiven,35,11,1.9019110202789307
nopathgiven,24,66,1.9651542901992798
nopathgiven,67,64,2.1659646034240723
nopathgiven,51,39,1.7237762212753296
nopathgiven,60,33,1.9165514707565308
nopathgiven,33,94,2.487170696258545
nopathgiven,63,63,2.2799899578094482
nopathgiven,91,10,2.127389430999756
nopathgiven,26,89,1.9823133945465088
nopathgiven,54,92,1.9853419065475464
nopathgiven,59,90,2.0431528091430664
nopathgiven,45,65,2.065631151199341
nopathgiven,34,90,1.9146416187286377
nopathgiven,96,33,2.083177089691162
nopathgiven,18,28,1.9245208501815796
nopathgiven,55,29,1.842393159866333
nopathgiven,88,87,2.0847041606903076
nopathgiven,39,86,1.5675197839736938
nopathgiven,24,7,2.220050573348999
nopathgiven,0,0,1.7733407020568848
nopathgiven,82,94,1.6584742069244385
nopathgiven,35,11,1.9659448862075806
nopathgiven,77,26,2.231992244720459
nopathgiven,88,6,1.9649561643600464
nopathgiven,7,41,1.7306174039840698
nopathgiven,18,21,1.952828288078308
nopathgiven,23,69,1.7476364374160767
nopathgiven,80,27,2.142068386077881
nopathgiven,18,29,1.9163131713867188
nopathgiven,73,67,2.0115585327148438
nopathgiven,12,85,1.7895662784576416
nopathgiven,54,65,1.9170937538146973
nopathgiven,42,40,2.2813639640808105
nopathgiven,93,57,1.7756812572479248
nopathgiven,79,72,2.0343246459960938
nopathgiven,76,30,1.8806262016296387
nopathgiven,4,74,1.9727437496185303
nopathgiven,42,27,2.3718743324279785
nopathgiven,26,3,1.854475498199463
nopathgiven,33,49,1.950545072555542
nopathgiven,96,52,1.986398458480835
nopathgiven,18,95,1.796389102935791
nopathgiven,11,40,1.7563424110412598
nopathgiven,4,93,1.9564263820648193
nopathgiven,42,77,1.9283403158187866
nopathgiven,12,91,1.8763266801834106
nopathgiven,24,6,1.8779327869415283
nopathgiven,77,57,1.686115026473999
nopathgiven,4,72,2.1863365173339844
nopathgiven,18,16,1.7148205041885376
nopathgiven,73,98,1.9471039772033691
nopathgiven,42,89,2.173191547393799
nopathgiven,18,40,2.398808002471924
nopathgiven,47,96,1.870139479637146
nopathgiven,49,71,1.853594183921814
nopathgiven,18,3,1.905654788017273
nopathgiven,76,2,2.2089931964874268
nopathgiven,42,66,1.942760705947876
nopathgiven,42,27,1.8585317134857178
nopathgiven,88,8,1.8556675910949707
nopathgiven,62,53,1.9147664308547974
nopathgiven,96,33,2.116729497909546
nopathgiven,3,55,2.1664650440216064
nopathgiven,15,81,1.934131383895874
nopathgiven,63,88,2.0216755867004395
nopathgiven,14,96,1.7773990631103516
nopathgiven,60,68,1.9155794382095337
nopathgiven,78,42,2.0975515842437744
nopathgiven,74,77,1.9728386402130127
nopathgiven,44,10,1.9674410820007324
nopathgiven,25,27,2.2291250228881836
nopathgiven,80,32,1.8036350011825562
nopathgiven,63,79,1.8211613893508911
nopathgiven,2,98,1.886030673980713
nopathgiven,79,18,1.3328526020050049
nopathgiven,44,51,1.6848357915878296
nopathgiven,35,2,1.9962403774261475
nopathgiven,18,19,1.795328140258789
nopathgiven,4,31,1.9398260116577148
nopathgiven,95,67,1.8887490034103394
nopathgiven,78,36,2.1180198192596436
nopathgiven,51,10,1.9852203130722046
nopathgiven,22,16,1.8646302223205566
nopathgiven,33,5,1.9618948698043823
nopathgiven,26,81,2.0962791442871094
nopathgiven,90,85,1.9209754467010498
nopathgiven,6,26,2.1012609004974365
nopathgiven,91,85,1.8908909559249878
nopathgiven,42,65,2.2929599285125732
nopathgiven,78,22,1.944779396057129
nopathgiven,18,55,1.7765852212905884
nopathgiven,25,85,1.9294099807739258
nopathgiven,24,22,1.8424322605133057
nopathgiven,47,22,1.734692096710205
nopathgiven,10,10,1.8800570964813232
nopathgiven,44,18,2.0161423683166504
nopathgiven,2,98,1.9902950525283813
nopathgiven,24,9,1.5298551321029663
nopathgiven,33,26,2.0938549041748047
nopathgiven,51,27,2.4560818672180176
nopathgiven,24,7,2.2289605140686035
nopathgiven,23,5,1.6152139902114868
nopathgiven,96,58,1.893272042274475
nopathgiven,12,87,1.625352144241333
nopathgiven,73,76,1.711621642112732
nopathgiven,35,2,1.9655866622924805
nopathgiven,62,54,2.0411295890808105
nopathgiven,44,38,2.3819327354431152
nopathgiven,33,33,1.8648017644882202
nopathgiven,49,17,2.096146821975708
nopathgiven,14,6,1.8222434520721436
nopathgiven,7,0,2.210592031478882
nopathgiven,45,79,1.9619946479797363
nopathgiven,45,97,1.983024001121521
nopathgiven,79,14,1.6834958791732788
nopathgiven,24,14,2.047546863555908
nopathgiven,63,73,1.9952455759048462
nopathgiven,14,79,1.9076228141784668
nopathgiven,18,8,2.0032732486724854
nopathgiven,45,42,1.9646039009094238
nopathgiven,45,4,1.9800471067428589
nopathgiven,88,25,1.7790285348892212
nopathgiven,85,37,1.9283363819122314
nopathgiven,18,75,1.9274998903274536
nopathgiven,63,74,1.8610293865203857
nopathgiven,75,41,1.6881369352340698
nopathgiven,82,0,1.8483902215957642
nopathgiven,67,99,2.0907418727874756
nopathgiven,88,79,1.8275673389434814
nopathgiven,18,87,1.8642207384109497
nopathgiven,3,67,1.6509573459625244
nopathgiven,4,72,1.8693560361862183
nopathgiven,6,38,2.2213199138641357
nopathgiven,82,25,1.8570852279663086
nopathgiven,33,49,1.8480613231658936
nopathgiven,24,3,1.9342337846755981
nopathgiven,73,74,1.981191873550415
nopathgiven,91,69,2.094674587249756
nopathgiven,77,36,1.959763526916504
nopathgiven,42,77,2.000067710876465
nopathgiven,42,89,2.294130563735962
nopathgiven,82,71,1.8296176195144653
nopathgiven,42,31,2.193113327026367
nopathgiven,10,50,1.7786431312561035
nopathgiven,16,90,1.9532850980758667
nopathgiven,24,11,2.000128984451294
nopathgiven,11,2,1.9604535102844238
nopathgiven,18,41,1.8058604001998901
nopathgiven,63,38,2.0265305042266846
nopathgiven,45,58,1.9421101808547974
nopathgiven,47,47,1.9719910621643066
nopathgiven,93,93,1.7775585651397705
nopathgiven,8,68,2.1246914863586426
nopathgiven,11,11,2.1232478618621826
nopathgiven,67,35,1.5933053493499756
nopathgiven,7,67,1.7553820610046387
nopathgiven,18,54,1.8333524465560913
nopathgiven,53,53,1.8139615058898926
nopathgiven,73,30,1.728766918182373
nopathgiven,42,36,2.138446807861328
nopathgiven,45,83,1.9655625820159912
nopathgiven,70,54,1.7580150365829468
nopathgiven,45,64,2.330793857574463
nopathgiven,45,46,1.8538718223571777
nopathgiven,26,45,2.041945695877075
nopathgiven,25,98,2.021125078201294
nopathgiven,62,62,1.4842931032180786
nopathgiven,11,46,1.827974796295166
nopathgiven,73,95,1.836803674697876
nopathgiven,42,88,2.0437002182006836
nopathgiven,79,37,2.2901535034179688
nopathgiven,93,18,1.9018837213516235
nopathgiven,63,29,1.7988543510437012
nopathgiven,63,63,2.1455349922180176
nopathgiven,78,8,1.97550368309021
nopathgiven,76,33,2.271904468536377
nopathgiven,24,35,1.9429689645767212
nopathgiven,18,6,2.0662717819213867
nopathgiven,37,76,1.705662727355957
nopathgiven,88,19,1.8551572561264038
nopathgiven,78,99,2.113523006439209
nopathgiven,70,53,1.9542213678359985
nopathgiven,42,15,2.0762572288513184
nopathgiven,6,57,1.958855390548706
nopathgiven,63,2,1.858816385269165
nopathgiven,78,27,2.2166342735290527
nopathgiven,33,27,2.134669303894043
nopathgiven,67,93,1.9050043821334839
nopathgiven,18,81,2.1576685905456543
nopathgiven,37,54,1.9726626873016357
nopathgiven,33,71,1.925649642944336
nopathgiven,78,26,2.140808582305908
nopathgiven,96,25,1.69631826877594
nopathgiven,35,35,1.9032169580459595
nopathgiven,73,30,1.8496675491333008
nopathgiven,18,72,1.9528982639312744
nopathgiven,78,8,2.1900343894958496
nopathgiven,93,42,1.9191826581954956
nopathgiven,82,62,1.4217005968093872
nopathgiven,59,56,2.0532338619232178
nopathgiven,80,78,1.9772255420684814
nopathgiven,88,47,1.955056071281433
nopathgiven,45,73,1.819815754890442
nopathgiven,50,43,2.0171899795532227
nopathgiven,42,20,1.7297041416168213
nopathgiven,47,83,1.9810463190078735
nopathgiven,42,63,1.9018646478652954
nopathgiven,29,49,1.767748475074768
nopathgiven,10,28,2.078808307647705
nopathgiven,45,26,1.9156655073165894
nopathgiven,88,45,1.9528647661209106
nopathgiven,45,36,1.943861722946167
nopathgiven,42,36,1.7886149883270264
nopathgiven,18,68,1.8396131992340088
nopathgiven,78,1,1.8678275346755981
nopathgiven,98,2,1.946848750114441
nopathgiven,26,99,1.6730918884277344
nopathgiven,59,9,1.7879406213760376
nopathgiven,45,65,2.061187744140625
nopathgiven,38,38,2.0269570350646973
nopathgiven,89,58,1.8618109226226807
nopathgiven,47,96,1.844240665435791
nopathgiven,24,38,2.227076768875122
nopathgiven,9,87,1.8209609985351562
nopathgiven,82,82,1.8904025554656982
nopathgiven,10,22,1.8928933143615723
nopathgiven,61,83,1.4468600749969482
nopathgiven,24,41,1.7724815607070923
nopathgiven,54,7,2.1667561531066895
nopathgiven,88,12,2.104785919189453
nopathgiven,14,10,1.8833577632904053
nopathgiven,45,35,1.918350100517273
nopathgiven,27,44,2.001892566680908
nopathgiven,89,81,2.1044914722442627
nopathgiven,91,91,1.732841968536377
nopathgiven,56,56,1.9491647481918335
nopathgiven,14,9,1.9084467887878418
nopathgiven,7,24,1.6256729364395142
nopathgiven,45,3,1.8681602478027344
nopathgiven,73,30,1.4573540687561035
nopathgiven,62,1,1.9177600145339966
nopathgiven,42,39,1.9824529886245728
nopathgiven,35,98,1.9414695501327515
nopathgiven,30,72,1.6364860534667969
nopathgiven,18,83,2.1073272228240967
nopathgiven,96,80,1.8711611032485962
nopathgiven,42,43,1.9605894088745117
nopathgiven,45,84,2.0403382778167725
nopathgiven,75,66,1.945351481437683
nopathgiven,33,4,2.360024929046631
nopathgiven,42,64,1.9907206296920776
nopathgiven,42,77,1.8437741994857788
nopathgiven,70,98,1.8524552583694458
nopathgiven,18,82,1.921388864517212
nopathgiven,89,81,1.9773459434509277
nopathgiven,18,20,1.8796422481536865
nopathgiven,70,0,1.9677151441574097
nopathgiven,18,48,2.393612861633301
nopathgiven,33,46,2.1523633003234863
nopathgiven,78,33,1.9466617107391357
nopathgiven,61,22,2.1594035625457764
nopathgiven,58,13,1.8125911951065063
nopathgiven,18,17,1.8540480136871338
nopathgiven,57,39,1.9504168033599854
nopathgiven,76,76,2.132983684539795
nopathgiven,51,0,1.9548381567001343
nopathgiven,59,17,1.8618130683898926
nopathgiven,72,64,1.9701902866363525
nopathgiven,89,48,1.805917501449585
nopathgiven,29,90,1.982215166091919
nopathgiven,93,93,1.909074068069458
nopathgiven,82,82,1.8780046701431274
nopathgiven,79,75,1.76499605178833
nopathgiven,47,96,3.0250024795532227
nopathgiven,33,97,2.1624908447265625
nopathgiven,18,3,1.8607509136199951
nopathgiven,62,83,1.7044621706008911
nopathgiven,33,60,1.8739778995513916
nopathgiven,18,61,2.0422239303588867
nopathgiven,63,32,1.9285926818847656
nopathgiven,6,26,1.845184326171875
nopathgiven,44,84,2.5567755699157715
nopathgiven,89,41,2.1688008308410645
nopathgiven,63,12,2.0634102821350098
nopathgiven,90,85,1.930686116218567
nopathgiven,72,12,1.9261212348937988
nopathgiven,8,8,1.8596000671386719
nopathgiven,62,82,1.9090752601623535
nopathgiven,74,72,2.0121188163757324
nopathgiven,82,94,2.032010793685913
nopathgiven,72,7,2.1482019424438477
nopathgiven,12,22,1.8083621263504028
nopathgiven,19,15,1.841261625289917
nopathgiven,88,66,2.0642178058624268
nopathgiven,85,89,1.916927695274353
nopathgiven,47,97,1.9790040254592896
nopathgiven,79,19,2.3797478675842285
nopathgiven,1,0,1.9275351762771606
nopathgiven,79,19,1.9049595594406128
nopathgiven,63,5,2.2158703804016113
nopathgiven,33,56,2.056567907333374
nopathgiven,7,36,1.91817045211792
nopathgiven,7,45,1.776046633720398
nopathgiven,42,1,1.9730511903762817
nopathgiven,42,94,2.138313055038452
nopathgiven,47,66,1.926164150238037
nopathgiven,33,86,2.4933927059173584
nopathgiven,82,82,1.6789659261703491
nopathgiven,91,17,1.8378905057907104
nopathgiven,33,64,2.0290164947509766
nopathgiven,42,99,1.9204846620559692
nopathgiven,27,34,2.26130747795105
nopathgiven,75,30,1.7849458456039429
nopathgiven,95,73,1.6585595607757568
nopathgiven,61,83,1.6272681951522827
nopathgiven,63,6,2.2153944969177246
nopathgiven,33,1,2.1979117393493652
nopathgiven,42,28,1.437913179397583
nopathgiven,79,77,1.9923648834228516
nopathgiven,91,91,1.6617200374603271
nopathgiven,6,74,2.1533353328704834
nopathgiven,60,68,1.8631267547607422
nopathgiven,45,14,1.967772364616394
nopathgiven,14,14,2.0186924934387207
nopathgiven,91,1,1.9090673923492432
nopathgiven,96,92,2.0108914375305176
nopathgiven,33,97,2.063892364501953
nopathgiven,26,45,3.291748523712158
nopathgiven,18,7,1.9069584608078003
nopathgiven,98,21,1.938812255859375
nopathgiven,49,37,2.015209436416626
nopathgiven,67,32,2.411133289337158
nopathgiven,42,73,1.7490545511245728
nopathgiven,42,88,2.1081833839416504
nopathgiven,98,86,1.8115334510803223
nopathgiven,6,92,1.946431279182434
nopathgiven,45,14,2.0627388954162598
nopathgiven,22,86,2.1223762035369873
nopathgiven,4,74,1.9711657762527466
nopathgiven,25,25,1.6478767395019531
nopathgiven,47,93,1.8725483417510986
nopathgiven,14,78,2.289983034133911
nopathgiven,14,77,1.899277925491333
nopathgiven,42,88,1.8293769359588623
nopathgiven,93,42,1.8750332593917847
nopathgiven,91,10,2.2762186527252197
nopathgiven,34,65,1.9210478067398071
nopathgiven,42,26,2.0649521350860596
nopathgiven,74,31,1.9990178346633911
nopathgiven,18,85,1.9100464582443237
nopathgiven,45,78,1.9318140745162964
